Avg_MHz	Busy%	PkgTmp	PkgWatt
532	30.73	74	61.01
529	29.89	74	61.60
494	29.25	74	59.44
562	30.94	73	62.43
566	30.30	74	62.48
621	32.58	75	67.01
618	30.91	74	67.16
628	30.94	75	66.94
582	30.94	75	66.09
579	31.04	74	65.53
620	32.31	75	67.17
639	31.55	74	68.02
633	31.39	74	69.12
661	31.14	74	68.42
666	32.20	74	75.91
676	33.03	74	72.01
641	32.16	74	68.86
615	30.58	73	68.77
632	31.87	74	67.15
632	31.48	74	67.57
583	31.26	74	66.11
504	28.97	74	60.55
542	30.73	74	61.85
571	30.82	74	63.41
572	30.50	73	65.20
546	31.21	74	62.84
510	30.94	74	59.70
558	30.80	74	62.24
640	31.26	74	67.30
595	30.46	74	66.79
529	29.65	74	62.75
545	30.75	74	61.61
590	30.31	74	63.41
604	30.64	73	64.33
616	31.19	74	65.94
623	31.99	74	66.46
563	31.40	73	62.35
582	30.94	74	63.73
558	31.02	74	62.93
537	29.79	74	60.72
557	31.25	73	51.35
614	30.69	73	62.27
632	31.67	73	67.31
651	30.63	74	68.91
653	30.41	74	70.76
646	31.54	74	69.88
615	31.54	74	66.73
584	30.75	73	62.69
600	31.09	73	63.07
573	30.54	74	63.45
623	32.21	74	65.81
591	30.08	73	64.51
605	30.74	73	65.16
621	30.62	73	66.62
415	20.33	74	59.66
284	16.11	73	52.40
295	15.50	73	51.73
286	14.77	73	52.18
261	14.97	73	39.50
259	14.83	73	39.03
297	15.53	73	40.44
266	15.04	73	39.06
261	15.03	73	38.84
270	15.00	72	39.32
279	14.91	73	40.37
300	16.38	72	40.01
278	15.89	72	39.69
268	14.95	72	39.45
267	14.94	72	39.75
283	14.89	72	40.10
305	15.64	72	42.16
303	15.04	72	52.09
304	15.07	71	52.53
297	14.84	72	52.29
304	15.06	72	52.37
321	16.45	71	52.85
312	15.71	72	52.65
295	14.96	72	52.09
301	15.10	72	52.13
273	15.02	71	49.48
269	15.27	72	40.62
275	16.73	72	40.14
334	15.71	71	45.10
337	15.40	72	52.05
316	15.43	72	53.81
350	16.60	72	45.18
350	16.00	71	47.15
353	15.89	72	57.88
317	15.39	72	56.28
273	14.73	72	52.28
271	15.40	71	47.23
265	14.94	72	38.72
264	14.82	71	39.22
260	14.50	71	38.75
286	14.78	71	40.33
295	15.18	71	40.72
305	15.85	71	40.92
283	15.72	70	40.57
295	14.98	71	41.15
300	15.00	71	44.01
