Avg_MHz	Busy%	PkgTmp	PkgWatt
570	31.13	73	62.47
469	30.07	72	50.40
673	32.40	72	76.02
573	30.89	71	62.72
604	30.71	72	65.75
588	31.78	73	66.12
603	29.60	73	66.94
613	31.03	72	64.43
626	32.10	72	65.59
521	29.34	72	61.13
557	30.83	72	61.55
527	30.04	72	61.59
630	34.14	72	66.30
538	29.63	73	63.15
578	29.95	72	63.35
588	31.24	72	62.91
506	29.13	72	60.12
572	30.42	72	62.13
629	30.87	72	66.57
631	31.32	73	68.19
667	31.19	72	71.36
605	29.53	72	68.11
626	34.24	73	65.40
595	31.48	72	68.81
496	32.50	72	50.34
726	30.05	73	87.89
576	31.19	72	64.50
577	30.85	72	65.04
610	30.72	72	66.74
582	30.56	72	63.61
590	31.01	72	64.75
591	31.68	73	64.22
556	32.33	73	63.76
589	31.90	73	66.20
604	30.95	73	68.67
462	25.11	72	55.58
311	14.72	72	43.10
301	15.00	71	41.07
306	14.91	73	52.56
279	14.89	73	51.25
198	12.25	71	40.87
307	17.34	71	59.60
289	15.97	72	51.94
284	14.45	71	41.43
295	15.72	72	49.22
276	14.46	71	50.92
308	15.55	72	52.30
287	14.42	72	51.72
275	14.73	71	50.77
306	15.15	73	52.14
261	14.26	72	51.05
338	18.41	73	53.08
318	15.53	72	54.19
309	15.02	71	52.61
311	15.13	72	52.66
269	13.92	72	51.02
283	15.14	71	50.96
307	15.12	71	52.24
308	14.98	73	52.56
301	14.73	71	52.28
274	14.39	72	50.56
331	17.16	71	52.73
322	15.98	72	53.25
257	13.99	71	46.74
293	16.05	72	41.31
264	14.58	71	40.36
301	14.73	71	51.22
235	13.77	71	49.62
287	15.75	72	45.37
295	15.00	71	40.22
275	14.70	71	50.84
261	15.85	71	50.32
279	16.10	72	50.92
260	14.89	71	47.07
269	15.21	71	39.13
219	14.26	71	32.55
289	15.32	71	40.07
294	14.79	71	40.55
297	14.63	71	51.91
224	13.01	71	42.62
324	18.20	71	59.28
372	18.04	71	51.12
340	15.17	71	56.91
294	14.08	72	52.75
241	14.42	72	49.32
304	16.97	71	42.60
332	15.15	72	50.11
274	14.31	72	52.04
277	14.81	71	43.62
223	14.18	70	34.31
272	15.83	71	36.30
327	17.02	71	43.36
303	15.14	71	48.05
299	14.72	71	51.87
270	14.14	71	50.82
269	14.61	72	50.53
298	14.82	71	51.84
274	14.82	72	50.99
263	14.74	71	45.96
255	14.35	70	37.36
305	15.66	71	40.68
332	17.08	71	49.34
271	14.85	71	51.44
252	14.84	72	49.76
255	14.67	71	47.33
265	15.21	70	38.78
236	14.21	70	35.90
278	15.30	70	38.42
282	14.85	72	39.75
255	14.66	70	36.21
240	14.15	70	36.07
323	17.63	71	40.74
306	15.26	71	52.00
279	14.76	71	50.86
228	14.24	70	43.13
292	15.47	70	40.18
294	14.84	70	40.56
294	14.84	70	40.35
262	15.18	69	38.93
241	14.48	69	34.84
297	14.96	69	40.48
328	17.07	69	46.73
280	15.30	70	52.33
321	16.37	71	54.36
307	14.49	70	53.76
302	14.66	69	52.25
